id,date,season
20220912DENSEA,2022-09-12T20:20:00,2022
20220915LACKAN,2022-09-15T20:15:00,2022
20220918CARNYG,2022-09-18T13:00:00,2022
20220918NYJCLE,2022-09-18T13:00:00,2022
20220918INDJAX,2022-09-18T13:00:00,2022
20220918WASDET,2022-09-18T13:00:00,2022
20220918MIABAL,2022-09-18T13:00:00,2022
20220918TAMNOR,2022-09-18T13:00:00,2022
20220918NWEPIT,2022-09-18T13:00:00,2022
20220918ATLLAR,2022-09-18T16:05:00,2022
20220918SEASFO,2022-09-18T16:05:00,2022
20220918CINDAL,2022-09-18T16:25:00,2022
20220918ARILVR,2022-09-18T16:25:00,2022
20220918HOUDEN,2022-09-18T16:25:00,2022
20220918CHIGNB,2022-09-18T20:20:00,2022
20220919TENBUF,2022-09-19T19:15:00,2022
20220919MINPHI,2022-09-19T20:30:00,2022
20220922PITCLE,2022-09-22T20:15:00,2022
20220925BUFMIA,2022-09-25T13:00:00,2022
20220925NORCAR,2022-09-25T13:00:00,2022
20220925HOUCHI,2022-09-25T13:00:00,2022
20220925CINNYJ,2022-09-25T13:00:00,2022
20220925KANIND,2022-09-25T13:00:00,2022
20220925DETMIN,2022-09-25T13:00:00,2022
20220925BALNWE,2022-09-25T13:00:00,2022
20220925LVRTEN,2022-09-25T13:00:00,2022
20220925PHIWAS,2022-09-25T13:00:00,2022
20220925JAXLAC,2022-09-25T16:05:00,2022
20220925ATLSEA,2022-09-25T16:25:00,2022
20220925LARARI,2022-09-25T16:25:00,2022
20220925GNBTAM,2022-09-25T16:25:00,2022
20220925SFODEN,2022-09-25T20:20:00,2022
20220926DALNYG,2022-09-26T20:15:00,2022
20220929MIACIN,2022-09-29T20:15:00,2022
20221002MINNOR,2022-10-02T09:30:00,2022
20221002CLEATL,2022-10-02T13:00:00,2022
20221002BUFBAL,2022-10-02T13:00:00,2022
20221002CHINYG,2022-10-02T13:00:00,2022
20221002TENIND,2022-10-02T13:00:00,2022
20221002WASDAL,2022-10-02T13:00:00,2022
20221002SEADET,2022-10-02T13:00:00,2022
20221002LACHOU,2022-10-02T13:00:00,2022
20221002JAXPHI,2022-10-02T13:00:00,2022
20221002NYJPIT,2022-10-02T13:00:00,2022
20221002ARICAR,2022-10-02T16:05:00,2022
20221002DENLVR,2022-10-02T16:25:00,2022
20221002NWEGNB,2022-10-02T16:25:00,2022
20221002KANTAM,2022-10-02T20:20:00,2022
20221003LARSFO,2022-10-03T20:15:00,2022
20221006INDDEN,2022-10-06T20:15:00,2022
20221009NYGGNB,2022-10-09T09:30:00,2022
20221009ATLTAM,2022-10-09T13:00:00,2022
20221009PITBUF,2022-10-09T13:00:00,2022
20221009CHIMIN,2022-10-09T13:00:00,2022
20221009LACCLE,2022-10-09T13:00:00,2022
20221009DETNWE,2022-10-09T13:00:00,2022
20221009HOUJAX,2022-10-09T13:00:00,2022
20221009MIANYJ,2022-10-09T13:00:00,2022
20221009SEANOR,2022-10-09T13:00:00,2022
20221009TENWAS,2022-10-09T13:00:00,2022
20221009SFOCAR,2022-10-09T16:05:00,2022
20221009PHIARI,2022-10-09T16:25:00,2022
20221009DALLAR,2022-10-09T16:25:00,2022
20221009CINBAL,2022-10-09T20:20:00,2022
20221010LVRKAN,2022-10-10T20:15:00,2022
20221013WASCHI,2022-10-13T20:15:00,2022
20221016SFOATL,2022-10-16T13:00:00,2022
20221016CINNOR,2022-10-16T13:00:00,2022
20221016NWECLE,2022-10-16T13:00:00,2022
20221016JAXIND,2022-10-16T13:00:00,2022
20221016NYJGNB,2022-10-16T13:00:00,2022
20221016MINMIA,2022-10-16T13:00:00,2022
20221016BALNYG,2022-10-16T13:00:00,2022
20221016TAMPIT,2022-10-16T13:00:00,2022
20221016CARLAR,2022-10-16T16:05:00,2022
20221016ARISEA,2022-10-16T16:05:00,2022
20221016BUFKAN,2022-10-16T16:25:00,2022
20221016DALPHI,2022-10-16T20:20:00,2022
20221017DENLAC,2022-10-17T20:15:00,2022
20221020NORARI,2022-10-20T20:15:00,2022
20221023ATLCIN,2022-10-23T13:00:00,2022
20221023TAMCAR,2022-10-23T13:00:00,2022
20221023CLEBAL,2022-10-23T13:00:00,2022
20221023INDTEN,2022-10-23T13:00:00,2022
20221023DETDAL,2022-10-23T13:00:00,2022
20221023GNBWAS,2022-10-23T13:00:00,2022
20221023NYGJAX,2022-10-23T13:00:00,2022
20221023HOULVR,2022-10-23T16:05:00,2022
20221023NYJDEN,2022-10-23T16:05:00,2022
20221023KANSFO,2022-10-23T16:25:00,2022
20221023SEALAC,2022-10-23T16:25:00,2022
20221023PITMIA,2022-10-23T20:20:00,2022
20221024CHINWE,2022-10-24T20:15:00,2022
20221027BALTAM,2022-10-27T20:15:00,2022
20221030DENJAX,2022-10-30T09:30:00,2022
20221030CARATL,2022-10-30T13:00:00,2022
20221030CHIDAL,2022-10-30T13:00:00,2022
20221030ARIMIN,2022-10-30T13:00:00,2022
20221030MIADET,2022-10-30T13:00:00,2022
20221030NWENYJ,2022-10-30T13:00:00,2022
20221030PITPHI,2022-10-30T13:00:00,2022
20221030LVRNOR,2022-10-30T13:00:00,2022
20221030TENHOU,2022-10-30T16:05:00,2022
20221030NYGSEA,2022-10-30T16:25:00,2022
20221030SFOLAR,2022-10-30T16:25:00,2022
20221030WASIND,2022-10-30T16:25:00,2022
20221030GNBBUF,2022-10-30T20:20:00,2022
20221031CINCLE,2022-10-31T20:15:00,2022
20221103PHIHOU,2022-11-03T20:15:00,2022
20221106BUFNYJ,2022-11-06T13:00:00,2022
20221106CARCIN,2022-11-06T13:00:00,2022
20221106INDNWE,2022-11-06T13:00:00,2022
20221106GNBDET,2022-11-06T13:00:00,2022
20221106MIACHI,2022-11-06T13:00:00,2022
20221106MINWAS,2022-11-06T13:00:00,2022
20221106LVRJAX,2022-11-06T13:00:00,2022
20221106LACATL,2022-11-06T13:00:00,2022
20221106SEAARI,2022-11-06T16:05:00,2022
20221106LARTAM,2022-11-06T16:25:00,2022
20221106TENKAN,2022-11-06T20:20:00,2022
20221107BALNOR,2022-11-07T20:15:00,2022
20221110ATLCAR,2022-11-10T20:15:00,2022
20221113SEATAM,2022-11-13T09:30:00,2022
20221113CLEMIA,2022-11-13T13:00:00,2022
20221113DENTEN,2022-11-13T13:00:00,2022
20221113DETCHI,2022-11-13T13:00:00,2022
20221113HOUNYG,2022-11-13T13:00:00,2022
20221113JAXKAN,2022-11-13T13:00:00,2022
20221113MINBUF,2022-11-13T13:00:00,2022
20221113NORPIT,2022-11-13T13:00:00,2022
20221113INDLVR,2022-11-13T16:05:00,2022
20221113ARILAR,2022-11-13T16:25:00,2022
20221113DALGNB,2022-11-13T16:25:00,2022
20221113LACSFO,2022-11-13T20:20:00,2022
20221114WASPHI,2022-11-14T20:15:00,2022
20221117TENGNB,2022-11-17T20:15:00,2022
20221120CARBAL,2022-11-20T13:00:00,2022
20221120CHIATL,2022-11-20T13:00:00,2022
20221120CLEBUF,2022-11-20T13:00:00,2022
20221120DETNYG,2022-11-20T13:00:00,2022
20221120NYJNWE,2022-11-20T13:00:00,2022
20221120PHIIND,2022-11-20T13:00:00,2022
20221120LARNOR,2022-11-20T13:00:00,2022
20221120WASHOU,2022-11-20T13:00:00,2022
20221120LVRDEN,2022-11-20T16:05:00,2022
20221120DALMIN,2022-11-20T16:25:00,2022
20221120KANLAC,2022-11-20T20:20:00,2022
20221120CINPIT,2022-11-20T16:25:00,2022
20221121SFOARI,2022-11-21T20:15:00,2022
20221124BUFDET,2022-11-24T12:30:00,2022
20221124NYGDAL,2022-11-24T16:30:00,2022
20221124NWEMIN,2022-11-24T20:20:00,2022
20221127ATLWAS,2022-11-27T13:00:00,2022
20221127CHINYJ,2022-11-27T13:00:00,2022
20221127CINTEN,2022-11-27T13:00:00,2022
20221127DENCAR,2022-11-27T13:00:00,2022
20221127HOUMIA,2022-11-27T13:00:00,2022
20221127BALJAX,2022-11-27T13:00:00,2022
20221127TAMCLE,2022-11-27T13:00:00,2022
20221127LVRSEA,2022-11-27T16:05:00,2022
20221127LACARI,2022-11-27T16:05:00,2022
20221127NORSFO,2022-11-27T16:25:00,2022
20221127LARKAN,2022-11-27T16:25:00,2022
20221127GNBPHI,2022-11-27T20:20:00,2022
20221128PITIND,2022-11-28T20:15:00,2022
